gene_symbol	direction	rank_in_direction	delta
IKZF1	sensitivity	1	2.516898519
MYB	sensitivity	2	2.468465831
WAS	sensitivity	3	2.402636081
PTPRC	sensitivity	4	2.378799084
CXCR4	sensitivity	5	2.274681785
LCP1	sensitivity	6	2.270913717
RHOH	sensitivity	7	2.262930035
BTK	sensitivity	8	2.106533696
P2RY8	sensitivity	9	2.05548185
INPP5D	sensitivity	10	1.994053251
BCL11A	sensitivity	11	1.845541634
CD79B	sensitivity	12	1.811384634
SEPTIN6	sensitivity	13	1.809277702
FLI1	sensitivity	14	1.808221978
KLHL6	sensitivity	15	1.796364642
PRKCB	sensitivity	16	1.777453274
LYL1	sensitivity	17	1.74148739
VAV1	sensitivity	18	1.728381325
CBFA2T3	sensitivity	19	1.723847734
BCL2	sensitivity	20	1.650516449
CD79A	sensitivity	21	1.5697606
POU2AF1	sensitivity	22	1.565265942
MEF2C	sensitivity	23	1.439396937
RAC2	sensitivity	24	1.432394454
PIK3CG	sensitivity	25	1.420702033
IRF4	sensitivity	26	1.340576831
LMO2	sensitivity	27	1.340498996
PLCG2	sensitivity	28	1.329456108
IRF8	sensitivity	29	1.287924201
DUSP2	sensitivity	30	1.282465011
CAV1	resistance	1	-3.367398608
PLK2	resistance	2	-3.232078597
DKK1	resistance	3	-3.047954007
SDC4	resistance	4	-2.898710006
YAP1	resistance	5	-2.881529937
MET	resistance	6	-2.863886324
ALDH1A3	resistance	7	-2.855372902
ABCC3	resistance	8	-2.799416445
AXL	resistance	9	-2.779254464
CCND1	resistance	10	-2.69727004
WWTR1	resistance	11	-2.645051386
NQO1	resistance	12	-2.597879058
ERRFI1	resistance	13	-2.46840942
FSTL1	resistance	14	-2.447269342
EGFR	resistance	15	-2.437869978
MAL2	resistance	16	-2.411477652
ELF3	resistance	17	-2.403082814
TACSTD2	resistance	18	-2.315206041
LMNA	resistance	19	-2.165590538
FAT1	resistance	20	-2.066391939
DDR1	resistance	21	-2.055323616
EPCAM	resistance	22	-2.049190578
ID1	resistance	23	-2.027399549
EPAS1	resistance	24	-1.998169063
CDH1	resistance	25	-1.983517802
KLF5	resistance	26	-1.973391117
DKK3	resistance	27	-1.95228077
ERBB3	resistance	28	-1.934733977
PTPRK	resistance	29	-1.905060935
KLF4	resistance	30	-1.863673076
